count, instance_count, first_index, base_vertex, base_instance
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,128
1,80
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,8
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,128
3,108
4,2
5,12
